Language	Filename	Relationships	Speaker_ID	Text	Gloss	Translation	Word_Order	Position_LexVerb	Wordform_A	Wordform_P	Gloss_A	Gloss_P	Case_A	Case_P	Person_A	Person_P	Semantics_A	Semantics_P	Structure_A	Structure_P	Length_A_Syl	Length_P_Syl	Length_A_Words	Length_P_Words	DiscourseStatus_A	DiscourseStatus_P	SituationStatus_A	SituationStatus_P	Verb_Lemma	Semantics_Verb	Tense_Aspect	Utterance_Type	Clause	Formal_Ambiguity	Ditransitive	Idiomatic	FirstArg_Role	FirstArg_Discourse	FirstArg_Situation	Exclude
Russian	Music_and_Theater	Friends	G	не могу я действительно считаю что такие лучше вещи лучше читать//	not can.IPFV.PRS.1.SG I.NOM.SG really think.IPFV.PRS.1.SG that this.NOM/ACC.PL better thing.NOM/ACC.PL better read.IPFV.INF	I can't, I reallythink that it's better to read such things.	AVP	Middle	ja	čto takie lučše veš'i lučše čitat'	I.NOM.SG	that this.NOM/ACC.PL better thing.NOM/ACC.PL better read.IPFV.INF	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Clause	1	12	1	6	Mentioned_close	New_unfamiliar	Present_salient	Absent_unfamiliar	sčitat'	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Home_Conversation	Family	L	Но бабушка и не носит поясов	but grandma.NOM.SG and not wear.IPFV.PRS.3.SG belt.GEN.PL	But grandma wears no belts.	AVP	Middle	babuška	pojasov	grandma.NOM.SG	belt.GEN.PL	A_only	P_only	3	3	human	inanimate	BareNoun	BareNoun	3	3	1	1	Mentioned_far	Inferable_far	Absent_familiar	Absent_familiar	nosit'	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
Russian	Quarrel	Couple	E	но ты выбрала Шурика с коттеджем и щас попрешь к нему.	but you.NOM.SG choose.PFV.PST.F.SG NAME.ACC/GEN.SG with cottage.INS.SG and now make.way.PFV.FUT.2.SG to he.DAT.SG	But you have chosen Shurik (proper name) with the cottage and will probably make your way to him.	AVP	Middle	ty	Šurika	you.NOM.SG	NAME.ACC/GEN.SG	A_only	P_only	2	3	human	human	Pronoun	BareNoun	1	3	1	1	Mentioned_close	New_familiar	Present_salient	Absent_familiar	vybrat'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Music_and_Theater	Friends	G	но/ когда я например/ первый раз я видела пьесу/	but when I.NOM.SG for.example first.NOM/ACC.M.SG time.NOM/ACC.SG I.NOM.SG see.IPFV.PST.F.SG play.ACC.SG	But when I, for example, saw his play for the first time.	AVP	Middle	ja	pjesu	I.NOM.SG	play.ACC.SG	A_only	P_only	1	3	human	inanimate	Pronoun	BareNoun	1	2	1	1	Mentioned_close	Mentioned_far	Present_salient	Absent_familiar	videt'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Quarrel	Couple	E	Но/ при этом ты… при малейшей возможности заявляешь/ что мы не встречаемся…	but with that you.NOM.SG with smallest.GEN/DAT.SG opportunity.GEN/DAT.SG claim.IPFV.PRS.2.SG that we.NOM.PL not date.IPFV.PRS.1.PL	And at the same time you claim that we are dating given half a choice.	AVP	Middle	ty	čto my ne vstrečajemsja	you.NOM.SG	that we.NOM.PL not date.IPFV.PRS.1.PL	A_only	P_only	2	3	human	inanimate	Pronoun	Clause	1	7	1	4	New_familiar	New_unfamiliar	Present_salient	Absent_unfamiliar	zajavljat'	causal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Accountant_Conversation	Colleagues	I	но/ я себе оставила эти документы//	but I.NOM.SG I.REFL.DAT.SG leave.PFV.PST.F.SG this.NOM/ACC.PL document.NOM/ACC.PL	But I have left these documents for myself.	AVP	Middle	ja	eti dokumenty	I.NOM.SG	this.NOM/ACC.PL document.NOM/ACC.PL	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	6	1	2	Mentioned_far	New_unfamiliar	Present_salient	Unclear	ostavit'	noncausal	Past	declarative	main	Unambiguous	Yes	No	A	More_Accessible	More_Accessible	No
Russian	Music_and_Theater	Friends	G	ну вот Маршалл она всегда вызывала - такие/ понимаешь/ ответную эмоцию у всего зрит(ельного?) зала/	well this SURNAME.NOM.SG she.NOM.SG always bring.out.IPFV.PST.F.SG this.NOM/ACC.PL understand.IPFV.PRS.2.SG response.ACC.F.SG emotion.ACC.SG at all.GEN.SG hall.GEN.SG	Well, Marshall (proper name), she always brought out a response emotion at the hall.	AVP	Middle	ona	otvetnuju emotsiju	she.NOM.SG	response.ACC.F.SG emotion.ACC.SG	A_only	P_only	3	3	human	inanimate	Pronoun	NP	2	7	1	2	New_familiar	New_unfamiliar	Absent_familiar	Absent_unfamiliar	vyzyvat'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Music_and_Theater	Friends	G	Ну вот он учился/ и он кончил аспирантуру/	well here he.NOM.SG study.IPFV.PST.M.SG and he.NOM.SG finish.PFV.PST.M.SG doctoral.degree.ACC.SG	Well, here, he studied and he finished his doctoral degree studies.	AVP	Middle	on	aspiranturu	he.NOM.SG	doctoral.degree.ACC.SG	A_only	P_only	3	3	human	inanimate	Pronoun	BareNoun	1	5	1	1	Mentioned_close	New_unfamiliar	Absent_familiar	Absent_unfamiliar	končit'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	At_Nurse	Friends	I	Ну чё я пришла [нрзб] девчонки ждали наконец чаю попить//	well that I.NOM.SG come.PFV.PST.F.SG girl.NOM.PL wait.IPFV.PST.PL finally tea.PTV.SG drink.PFV.INF	Well, I came, the girls were waiting to finally drink tea.	AVP	Middle	devčonki	nakonets čaju popit'	girl.NOM.PL	finally tea.PTV.SG drink.PFV.INF	A_only	P_only	3	3	human	inanimate	BareNoun	Clause	3	7	1	3	New_familiar	New_unfamiliar	Absent_familiar	Absent_unfamiliar	ždat'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Argument_With_Patrol	Partol Officer/Driver/Passenger	M	Ну/ вы будете говорить причину остановки/ или мы можем ехать дальше?	well you.FRM.NOM.SG be.IPFV.FUT.2.PL tell.IPFV.INF cause.ACC.SG stop.GEN.SG or we.NOM.SG can.IPFV.PRS.1.PL drive.IPFV.INF further	Well, will you tell the cause of the stop or we can drive further?	AVP	Middle	vy	pričinu ostanovki	you.FRM.NOM.SG	cause.ACC.SG stop.GEN.SG	A_only	P_only	2	3	human	inanimate	Pronoun	NP	1	7	1	2	Mentioned_far	Mentioned_far	Present_salient	Absent_familiar	govorit'	noncausal	Future	interrogative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Russian	Going_Through_Photos	Friends	2	Ну/ я говорю/ что-то с фотоаппаратом.	well I.NOM.SG say.IPFV.PRS.1.SG something.NOM/ACC with camera.INS.SG	Well, I say, something's with the camera.	AVP	Middle	ja	čto-to s fotoapparatom	I.NOM.SG	something.NOM/ACC with camera.INS.SG	A_only	P_only	1	3	human	inanimate	Pronoun	Clause	1	8	1	3	Mentioned_far	New_unfamiliar	Present_salient	Absent_unfamiliar	govorit'	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	At_Dinner	Spouses	I	один человек/ ну/ к случаю сказал/ что это жена//	one.NOM.M.SG man.NOM.SG well to occasion.DAT.SG say.PFV.PST.M.SG that this wife.NOM.SG	One man, well, occasionally said that it's a wife.	AVP	Middle	odin čelovek	čto eto žena	one.NOM.M.SG man.NOM.SG	that this wife.NOM.SG	A_only	P_only	3	3	human	inanimate	NP	Clause	5	5	2	3	New_familiar	New_unfamiliar	Absent_familiar	Absent_unfamiliar	skazat'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Going_Through_Photos	Friends	1	Ой/ что-то я хочу еще День Рождения.	oops somewhat.NOM/ACC I.NOM.SG want.IPFV.PRS.1.SG again day.NOM/ACC.SG birth.GEN.SG	Oops, somehow I want birthday again.	AVP	Middle	ja	den' roždenija	I.NOM.SG	day.NOM/ACC.SG birth.GEN.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	5	1	2	Mentioned_far	New_unfamiliar	Absent_familiar	Absent_unfamiliar	xotet'	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	At_Home	Family	1	Он вот уже говорит что-то.	he.NOM.SG here already say.IPFV.PRS.3.SG something.NOM/ACC	Here, he's already saying something.	AVP	Middle	on	čto-to	he.NOM.SG	something.NOM/ACC	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Pronoun	1	2	1	1	Mentioned_far	Non-referential	Present_nonsalient	Non-referential	govorit'	noncausal	Present	declarative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	No
Russian	Music_and_Theater	Friends	G	Он играет знаешь кого/	he.NOM.SG play.IPFV.PRS.3.SG know.IPFV.PRS.2.SG who.ACC/GEN	He plays you know whom.	AVP	Middle	on	kogo	he.NOM.SG	who.ACC/GEN	A_only	P_only	3	3	human	human	Pronoun	Pronoun	1	2	1	1	Mentioned_close	Non-referential	Absent_familiar	Non-referential	igrat'	noncausal	Present	interrogative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	No
Russian	At_the_Hotel	Colleagues	A	он написал "Глоток свободы"/ пьесу	he.NOM.SG write.PFV.PST.M.SG sip.NOM/ACC.SG freedom.GEN.SG play.ACC.SG	He wrote the play "Glotok svobody" (proper name).	AVP	Middle	oni	glotok svobody pjesu	he.NOM.SG	sip.NOM/ACC.SG freedom.GEN.SG play.ACC.SG	A_only	P_only	3	3	human	inanimate	Pronoun	NP	1	7	1	3	Mentioned_close	New_unfamiliar	Absent_familiar	Absent_unfamiliar	napisat'	causal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	At_the_Dinner_Table	Family&Friends	T2_A	он сказал три четыре фразы на мой ответ/ и сел	he.NOM.SG say.PFV.PST.M.SG three four sentence.NOM/ACC.PL on I.POSS.NOM/ACC.M.SG answer.NOM/ACC.SG and sit.PFV.PST.M.SG	He replied with three-four sentences to my answer and sat down	AVP	Middle	on	tri četyre frazy	he.NOM.SG	three four sentence.NOM/ACC.PL	A_only	Ambiguous	3	3	human	inanimate	Pronoun	NP	1	6	1	3	Mentioned_close	New_unfamiliar	Absent_familiar	Absent_unfamiliar	skazat'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Music_and_Theater	Friends	G	Она просит мадмуазель телефонистку там все/	she.NOM.SG ask.IPFV.PRS.3.SG mademoiselle.SG telephonist.ACC.SG there all.NOM/ACC.SG	She asks for mademoiselle telephonist there and everything.	AVP	Middle	ona	madmuazel' telefonistku	she.NOM.SG	mademoiselle.SG telephonist.ACC.SG	A_only	P_only	3	3	human	human	Pronoun	NP	2	9	1	2	Mentioned_far	New_unfamiliar	Absent_familiar	Absent_unfamiliar	prosit'	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	At_the_Summer House	Family&Friends	T2_A	она-а э взяла себе эту манеру	she.NOM.SG INTJ take.up.PFV.PST.F.SG she.REFL.DAT.SG this.ACC.F.SG manner.ACC.SG	She, eh, took up this manner (to herself).	AVP	Middle	ona	etu maneru	she.NOM.SG	this.ACC.F.SG manner.ACC.SG	A_only	P_only	3	3	human	inanimate	Pronoun	NP	2	5	1	2	Mentioned_close	Inferable_close	Absent_familiar	Absent_unfamiliar	vzjat'	noncausal	Past	declarative	main	Unambiguous	Yes	No	A	More_Accessible	More_Accessible	No
Russian	At_the_Summer House	Family&Friends	T2_A	Они же с вашим дедом несколько раз делали походы//	they.NOM.PL after.all with you.POSS.INS.PL grandpa.INS.SG several time.NOM/ACC.SG do.IPFV.PST.PL hike.NOM/ACC.PL	After all, they did several hikes with your grandpa.	AVP	Middle	oni	poxody	they.NOM.PL	hike.NOM/ACC.PL	A_only	P_only	3	3	human	inanimate	Pronoun	BareNoun	2	3	1	1	Inferable_close	Inferable_far	Absent_familiar	Absent_familiar	delat'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
Russian	Music_and_Theater	Friends	G	от которого я даже не ожидала/ что он в общем-то так/	from which.ACC/GEN.M.SG I.NOM.SG even not expect.IPFV.PST.F.SG that he.NOM.SG in general that	From whom I didn't even expect that he's in general like that.	AVP	Middle	ja	čto on v obš'em-to tak	I.NOM.SG	that he.NOM.SG in general that	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Clause	1	6	1	5	Mentioned_far	New_unfamiliar	Present_salient	Absent_unfamiliar	ožidat'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	At_Home	Family	1	Открой плеер/ я покажу/ как он работает.	open.IPFV.IMP.2.SG player.NOM/ACC.SG I.NOM.SG show.PFV.FUT.1.SG how it.NOM.SG work.IPFV.PRS.3.SG	Open the player, I will show how it works.	AVP	Middle	ja	kak on rabotajet	I.NOM.SG	how it.NOM.SG work.IPFV.PRS.3.SG	A_only	P_only	1	3	human	inanimate	Pronoun	Clause	1	6	1	3	Mentioned_far	New_unfamiliar	Present_salient	Absent_unfamiliar	pokazat'	noncausal	Future	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Exclassmates_Meeting	Ex-classmates	D	по крайней мере я помнил его другим.	on last.DAT.F.SG measure.DAT.SG I.NOM.SG remember.IPFV.PST.M.SG he.ACC/GEN.SG different.INS.M.SG	At least I remembered him different.	AVP	Middle	ja	jego	I.NOM.SG	he.ACC/GEN.SG	A_only	P_only	1	3	human	human	Pronoun	Pronoun	1	2	1	1	Mentioned_far	Mentioned_far	Present_salient	Absent_familiar	pomnit'	noncausal	Past	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Russian	Music_and_Theater	Friends	G	Потом какой-то всё-таки ... человек/ посмотрел это дело/ и сказал/ да//	then some.NOM.M.SG still man.NOM.SG see.PFV.PST.M.SG this.NOM/ACC.N.SG thing.NOM/ACC.SG and say.PFV.PST.M.SG yes	Then some man, still, looked at this thing and said yes.	AVP	Middle	čelovek	eto delo	man.NOM.SG	this.NOM/ACC.N.SG thing.NOM/ACC.SG	A_only	Ambiguous	3	3	human	inanimate	BareNoun	NP	3	4	1	2	New_unfamiliar	Mentioned_far	Absent_unfamiliar	Absent_familiar	posmotret'	noncausal	Past	declarative	main	Unambiguous	No	No	A	Less_Accessible	Less_Accessible	No
Russian	Home_Conversation	Family	L	Потом она попросила «Парижскую/ эту/ буренку»/	then she.NOM.SG asked.PFV.PST.F.SG parisian.ACC.F.SG this.ACC.F.SG cow.ACC.SG	And then she asked for this "Parisian Cow" (proper name).	AVP	Middle	ona	burjonku	she.NOM.SG	cow.ACC.SG	A_only	P_only	3	3	human	inanimate	Pronoun	BareNoun	2	3	1	1	Mentioned_far	New_familiar	Absent_familiar	Absent_familiar	poprosit'	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
Russian	Music_and_Theater	Friends	G	Потому что ты знаешь пьеса мне не понравилась//	because what you.NOM.SG know.IPFV.PRS.2.SG play.NOM.SG I.DAT.SG not like.PFV.PST.F.SG	Because you know I didn't like the play.	AVP	Middle	ty	pjesa mne ne ponravilas'	you.NOM.SG	play.NOM.SG I.DAT.SG not like.PFV.PST.F.SG	A_only	Ambiguous	2	3	human	inanimate	Pronoun	Clause	1	8	1	4	Mentioned_far	Inferable_far	Present_salient	Absent_familiar	znat'	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	At_the_Furniture_Store	Seller/Buyer	S	Присадка сделана/ и сборщик вам по месту просверлит дырочки/	drilling.NOM.SG be.done.PFV.PST.F.SG and assembler.NOM.SG you.FRM.DAT.SG on place.DAT.SG drill.PFV.FUT.3.SG hole.DIM.NOM/ACC.PL	The drilling is done, and the assembler will drill you the holes at the place.	AVP	Middle	sborš'ik	dyročki	assembler.NOM.SG	hole.DIM.NOM/ACC.PL	A_only	Ambiguous	3	3	human	inanimate	BareNoun	BareNoun	2	3	1	1	New_unfamiliar	Mentioned_far	Absent_unfamiliar	Absent_familiar	prosverlit'	causal	Future	declarative	main	Unambiguous	Yes	No	A	Less_Accessible	Less_Accessible	No
Russian	Argument_With_Patrol	Partol Officer/Driver/Passenger	M	Проверить документы на посту/ стационарный пост/ я не вижу усиленный наряд/ где он?	check.PFV.INF document.NOM/ACC.PL on post.DAT.SG static.NOM/ACC.M.SG post.NOM/ACC.SG I.NOM.SG not see.IPFV.PRS.1.SG intensified.NOM/ACC.M.SG duty.NOM/ACC.SG where it.NOM.SG	Check the documents at the post, static post, I don't see an intensified duty, where is it?	AVP	Middle	ja	usilennyj narjad	I.NOM.SG	intensified.NOM/ACC.M.SG duty.NOM/ACC.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	6	1	2	Mentioned_far	New_unfamiliar	Present_salient	Absent_unfamiliar	videt'	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Music_and_Theater	Friends	G	Пуленк специально написал эту оперу для драматической актрисы/	NAME.NOM.SG specifically write.PFV.PST.M.SG this.ACC.F.SG opera.ACC.SG for dramatic.GEN.F.SG actress.GEN.SG	Poulenc wrote this opera specifically for a dramatic actress.	AVP	Middle	pulenk	etu operu	SURNAME.NOM.SG	this.ACC.F.SG opera.ACC.SG	A_only	P_only	3	3	human	inanimate	BareNoun	NP	2	5	1	2	Mentioned_far	Mentioned_close	Absent_familiar	Absent_familiar	napisat'	causal	Past	declarative	main	Unambiguous	No	No	A	Less_Accessible	Same_Accessibility	No
Russian	At_the_Dinner_Table	Family&Friends	T2_R	Р. Это я сразу догадалась что молоч(ная или ья? – с молокой)	this I.NOM.SG already guess.PFV.PST.F.SG that with.milt.NOM.F.SG	That I guesed straight away, that it is with milt.	AVP	Middle	ja	čto moločnaja	I.NOM.SG	that with.milt.NOM.F.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Clause	1	5	1	1	Inferable_far	Inferable_far	Present_salient	Present_salient	dogadat'sja	noncausal	Past	declarative	main	Unambiguous	No	No	A	Same_Accessibility	Same_Accessibility	No
Russian	Quarrel	Couple	E	сейчас я не говорю это специально и не пытаюсь тебя разозлить или вывести из себя/	now I.NOM.SG not say.IPFV.PRS.1.SG this.NOM/ACC.SG on.purpose and not try.IPFV.PRS.1.SG you.ACC.SG enrage.PFV.INF or provoke.PFV.INF out I.REFL.ACC/GEN.SG	Now I'm not saying this on purpose and not trying to enrage you or provoke you.	AVP	Middle	ja	eto	I.NOM.SG	this.NOM/ACC.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	1	2	1	1	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	govorit'	noncausal	Present	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Russian	At_the_Summer House	Family&Friends	T2_A	Сейчас я проверю / что здесь такое есть?	now I.NOM.SG check.PFV.FUT.1.SG what.NOM/ACC here that.NOM/ACC.N.SG be.IPFV.PRS.3.SG	Now I will check what is that here?	AVP	Middle	ja	čto zdes' takoje jest'	I.NOM.SG	what.NOM/ACC here that.NOM/ACC.N.SG be.IPFV.PRS.3.SG	A_only	P_only	1	3	human	inanimate	Pronoun	Clause	1	6	1	4	Mentioned_far	New_unfamiliar	Present_salient	Absent_unfamiliar	proverit'	noncausal	Future	interrogative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Quarrel	Couple	E	Следовательно/ ты не хочешь со мной отношений сейчас/ да?	therefore you.NOM.SG not want.IPFV.PRS.2.SG with I.INS.SG relationship.GEN.PL now yes	Therefore, you don't want relationships with me now, right?	AVP	Middle	ty	otnošenij	you.NOM.SG	relationship.GEN.PL	A_only	P_only	2	3	human	inanimate	Pronoun	BareNoun	1	4	1	1	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	xotet'	noncausal	Present	interrogative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Russian	Music_and_Theater	Friends	G	Так вот я тебе скажу/ какие вот мои например Личные впечатления/	that well I.NOM.SG you.DAT.SG tell.PFV.FUT.1.SG what.NOM/ACC.PL that I.POSS.NOM/ACC.PL for.example personal.NOM/ACC.PL impression.NOM/ACC.PL	Well that, I will tell you what are my, for example, personal impressions are.	AVP	Middle	ja	kakie vot moi naprimer ličnyje vpečatlenia	I.NOM.SG	what.NOM/ACC.PL that I.POSS.NOM/ACC.PL for.example personal.NOM/ACC.PL impression.NOM/ACC.PL	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	17	1	6	Mentioned_far	New_unfamiliar	Present_salient	Absent_unfamiliar	skazat'	noncausal	Future	declarative	main	Unambiguous	Yes	No	A	More_Accessible	More_Accessible	No
